LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value,name,alpha3
KAZ,MEATCONSUMP,SHEEP,KG_CAP,1992,12.436,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,1993,14.154,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,1994,13.012,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,1995,10.541,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,1996,9.209,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,1997,8.262,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,1998,6.833,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,1999,5.74,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2000,5.569,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2001,5.679,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2002,5.92,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2003,5.55,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2004,5.814,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2005,6.046,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2006,6.459,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2007,6.87,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2008,7.219,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2009,7.343,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2010,7.657,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2011,7.887,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2012,7.998,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2013,8.035,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2014,8.162,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2015,8.189,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2016,8.267,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2017,8.247,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2018,8.083,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2019,8.186,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2020,8.247,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2021,8.301,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2022,8.355,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2023,8.412,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2024,8.468,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2025,8.523,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2026,8.579,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2027,8.635,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2028,8.691,Kazakhstan,KAZ
KAZ,MEATCONSUMP,SHEEP,KG_CAP,2029,8.748,Kazakhstan,KAZ
MYS,MEATCONSUMP,BEEF,KG_CAP,1990,2.584,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,1991,2.912,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,1992,2.949,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,1993,3.001,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,1994,3.235,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,1995,3.53,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,1996,3.826,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,1997,3.743,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,1998,3.276,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,1999,3.549,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2000,4.203,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2001,2.491,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2002,4.403,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2003,4.354,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2004,5.203,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2005,5.105,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2006,4.832,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2007,4.717,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2008,4.258,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2009,4.562,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2010,4.587,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2011,4.835,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2012,4.928,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2013,5.322,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2014,5.387,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2015,5.823,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2016,5.403,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2017,5.219,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2018,5.297,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2019,5.325,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2020,5.409,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2021,5.524,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2022,5.627,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2023,5.727,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2024,5.822,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2025,5.911,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2026,6.0,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2027,6.081,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2028,6.166,Malaysia,MYS
MYS,MEATCONSUMP,BEEF,KG_CAP,2029,6.251,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,1990,10.059,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,1991,9.992,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,1992,10.489,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,1993,10.685,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,1994,11.224,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,1995,10.922,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,1996,10.418,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,1997,10.251,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,1998,9.427,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,1999,5.818,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2000,5.822,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2001,6.654,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2002,6.805,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2003,6.158,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2004,6.315,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2005,6.447,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2006,6.555,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2007,5.923,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2008,5.711,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2009,5.852,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2010,6.835,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2011,6.187,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2012,6.018,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2013,5.909,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2014,5.913,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2015,6.154,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2016,5.493,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2017,5.384,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2018,5.43,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2019,5.314,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2020,5.263,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2021,5.237,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2022,5.195,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2023,5.155,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2024,5.119,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2025,5.086,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2026,5.055,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2027,5.026,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2028,4.998,Malaysia,MYS
MYS,MEATCONSUMP,PIG,KG_CAP,2029,4.974,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,1990,18.812,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,1991,22.39,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,1992,25.743,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,1993,28.921,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,1994,29.979,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,1995,30.274,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,1996,29.874,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,1997,29.518,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,1998,29.24,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,1999,29.432,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2000,28.063,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2001,28.949,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2002,30.899,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2003,31.023,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2004,32.615,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2005,33.496,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2006,34.999,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2007,36.446,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2008,37.253,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2009,37.645,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2010,40.089,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2011,40.748,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2012,41.891,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2013,43.61,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2014,46.304,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2015,47.259,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2016,50.182,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2017,48.522,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2018,48.796,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2019,48.748,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2020,49.333,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2021,49.725,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2022,50.113,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2023,50.487,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2024,50.879,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2025,51.275,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2026,51.714,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2027,52.163,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2028,52.64,Malaysia,MYS
MYS,MEATCONSUMP,POULTRY,KG_CAP,2029,53.143,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,1990,0.371,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,1991,0.369,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,1992,0.437,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,1993,0.417,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,1994,0.399,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,1995,0.524,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,1996,0.621,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,1997,0.541,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,1998,0.533,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,1999,0.552,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2000,0.545,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2001,0.622,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2002,0.555,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2003,0.462,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2004,0.544,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2005,0.556,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2006,0.593,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2007,0.647,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2008,0.646,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2009,0.655,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2010,0.765,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2011,0.65,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2012,0.761,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2013,0.89,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2014,1.039,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2015,1.102,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2016,1.063,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2017,1.2,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2018,1.122,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2019,1.044,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2020,1.072,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2021,1.095,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2022,1.119,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2023,1.141,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2024,1.164,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2025,1.185,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2026,1.207,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2027,1.228,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2028,1.25,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,KG_CAP,2029,1.272,Malaysia,MYS
NGA,MEATCONSUMP,BEEF,KG_CAP,1990,1.501,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,1991,1.474,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,1992,1.469,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,1993,1.665,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,1994,1.761,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,1995,1.731,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,1996,1.776,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,1997,1.82,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,1998,1.795,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,1999,1.753,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2000,1.597,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2001,1.764,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2002,1.947,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2003,1.64,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2004,1.672,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2005,1.54,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2006,1.275,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2007,1.568,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2008,1.528,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2009,1.497,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2010,1.357,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2011,1.508,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2012,1.21,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2013,1.544,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2014,1.511,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2015,1.483,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2016,1.393,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2017,1.368,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2018,1.343,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2019,1.313,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2020,1.306,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2021,1.3,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2022,1.301,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2023,1.297,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2024,1.293,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2025,1.286,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2026,1.278,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2027,1.27,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2028,1.263,Nigeria,NGA
NGA,MEATCONSUMP,BEEF,KG_CAP,2029,1.255,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,1990,0.875,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,1991,0.853,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,1992,0.876,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,1993,0.888,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,1994,0.9,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,1995,0.966,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,1996,0.974,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,1997,0.981,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,1998,0.987,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,1999,1.021,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2000,1.004,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2001,1.028,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2002,1.167,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2003,1.059,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2004,1.073,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2005,1.086,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2006,1.102,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2007,1.115,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2008,1.129,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2009,1.143,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2010,1.152,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2011,1.166,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2012,1.162,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2013,1.156,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2014,1.117,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2015,1.147,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2016,1.153,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2017,1.137,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2018,1.119,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2019,1.087,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2020,1.079,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2021,1.082,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2022,1.072,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2023,1.072,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2024,1.064,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2025,1.061,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2026,1.054,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2027,1.05,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2028,1.044,Nigeria,NGA
NGA,MEATCONSUMP,PIG,KG_CAP,2029,1.039,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,1990,1.608,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,1991,1.486,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,1992,1.422,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,1993,1.413,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,1994,1.404,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,1995,1.377,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,1996,1.351,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,1997,1.326,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,1998,1.301,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,1999,1.283,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,2000,1.154,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,2001,1.328,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,2002,1.33,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,2003,1.344,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,2004,1.371,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,2005,1.386,Nigeria,NGA
NGA,MEATCONSUMP,POULTRY,KG_CAP,2006,1.432,Nigeria,NGA
